Time (s), df/f, epoch
34.0648, -0.0074, 1
34.0748, -0.0052, 1
34.0848, -0.0037, 1
34.0948, -0.0033, 1
34.1048, -0.0040, 1
34.1148, -0.0043, 1
34.1248, -0.0030, 1
34.1348, 0.0006, 1
34.1448, 0.0030, 1
34.1548, 0.0034, 1
34.1648, 0.0035, 1
34.1748, 0.0037, 1
34.1848, 0.0005, 1
34.1948, -0.0028, 1
34.2048, -0.0010, 1
34.2148, 0.0008, 1
34.2248, 0.0013, 1
34.2348, 0.0002, 1
34.2448, -0.0004, 1
34.2548, -0.0036, 1
34.2648, -0.0045, 1
34.2748, -0.0018, 1
34.2848, 0.0030, 1
34.2948, 0.0041, 1
34.3048, 0.0050, 1
34.3148, 0.0061, 1
34.3248, 0.0081, 1
34.3348, 0.0102, 1
34.3448, 0.0127, 1
34.3548, 0.0136, 1
34.3648, 0.0119, 1
34.3748, 0.0077, 1
34.3848, 0.0060, 1
34.3948, 0.0063, 1
34.4048, 0.0065, 1
34.4148, 0.0067, 1
34.4248, 0.0078, 1
34.4348, 0.0086, 1
34.4448, 0.0074, 1
34.4548, 0.0072, 1
34.4648, 0.0080, 1
34.4748, 0.0097, 1
34.4848, 0.0093, 1
34.4948, 0.0100, 1
34.5048, 0.0105, 1
34.5148, 0.0094, 1
34.5248, 0.0061, 1
34.5348, 0.0084, 1
34.5448, 0.0118, 1
34.5548, 0.0126, 1
34.5648, 0.0129, 1
34.5748, 0.0124, 1
34.5848, 0.0103, 1
34.5948, 0.0096, 1
34.6048, 0.0099, 1
34.6148, 0.0125, 1
34.6248, 0.0122, 1
34.6348, 0.0092, 1
34.6448, 0.0081, 1
34.6548, 0.0090, 1
34.6648, 0.0105, 1
34.6748, 0.0125, 1
34.6848, 0.0146, 1
34.6948, 0.0151, 1
34.7048, 0.0134, 1
34.7148, 0.0121, 1
34.7248, 0.0142, 1
34.7348, 0.0177, 1
34.7448, 0.0194, 1
34.7548, 0.0200, 1
34.7648, 0.0197, 1
34.7748, 0.0176, 1
34.7848, 0.0144, 1
34.7948, 0.0156, 1
34.8048, 0.0164, 1
34.8148, 0.0165, 1
34.8248, 0.0149, 1
34.8348, 0.0128, 1
34.8448, 0.0113, 1
34.8548, 0.0108, 1
34.8648, 0.0114, 1
34.8748, 0.0144, 1
34.8848, 0.0120, 1
34.8948, 0.0093, 1
34.9048, 0.0086, 1
34.9148, 0.0091, 1
34.9248, 0.0071, 1
34.9348, 0.0057, 1
34.9448, 0.0067, 1
34.9548, 0.0104, 1
34.9648, 0.0119, 1
34.9748, 0.0122, 1
34.9848, 0.0124, 1
34.9948, 0.0101, 1
35.0048, 0.0061, 1
35.0148, 0.0037, 1
35.0248, 0.0038, 1
35.0348, 0.0035, 1
35.0448, 0.0034, 1
35.0548, 0.0044, 1
35.0648, 0.0081, 1
35.0748, 0.0110, 1
35.0848, 0.0139, 1
35.0948, 0.0153, 1
35.1048, 0.0161, 1
35.1148, 0.0131, 1
35.1248, 0.0123, 1
35.1348, 0.0147, 1
35.1448, 0.0170, 1
35.1548, 0.0168, 1
35.1648, 0.0149, 1
35.1748, 0.0128, 1
35.1848, 0.0105, 1
35.1948, 0.0097, 1
35.2048, 0.0102, 1
35.2148, 0.0095, 1
35.2248, 0.0073, 1
35.2348, 0.0069, 1
35.2448, 0.0082, 1
35.2548, 0.0084, 1
35.2648, 0.0072, 1
35.2748, 0.0074, 1
35.2848, 0.0095, 1
35.2948, 0.0110, 1
35.3048, 0.0105, 1
35.3148, 0.0103, 1
35.3248, 0.0116, 1
35.3348, 0.0127, 1
35.3448, 0.0142, 1
35.3548, 0.0157, 1
35.3648, 0.0145, 1
35.3748, 0.0102, 1
35.3848, 0.0087, 1
35.3948, 0.0095, 1
35.4048, 0.0117, 1
35.4148, 0.0125, 1
35.4248, 0.0126, 1
35.4348, 0.0107, 1
35.4448, 0.0079, 1
35.4548, 0.0057, 1
35.4648, 0.0083, 1
35.4748, 0.0114, 1
35.4848, 0.0117, 1
35.4948, 0.0115, 1
35.5048, 0.0113, 1
35.5148, 0.0092, 1
35.5248, 0.0077, 1
35.5348, 0.0089, 1
35.5448, 0.0112, 1
35.5548, 0.0117, 1
35.5648, 0.0097, 1
35.5748, 0.0082, 1
35.5848, 0.0080, 1
35.5948, 0.0079, 1
35.6048, 0.0076, 1
35.6148, 0.0084, 1
35.6248, 0.0068, 1
35.6348, 0.0042, 1
35.6448, 0.0028, 1
35.6548, 0.0024, 1
35.6648, 0.0025, 1
35.6748, 0.0019, 1
35.6848, 0.0021, 1
35.6948, 0.0034, 1
35.7048, -0.0005, 1
35.7148, -0.0022, 1
35.7248, 0.0009, 1
35.7348, 0.0042, 1
35.7448, 0.0060, 1
35.7548, 0.0076, 1
35.7648, 0.0081, 1
35.7748, 0.0080, 1
35.7848, 0.0085, 1
35.7948, 0.0104, 1
35.8048, 0.0128, 1
35.8148, 0.0136, 1
35.8248, 0.0136, 1
35.8348, 0.0136, 1
35.8448, 0.0121, 1
35.8548, 0.0121, 1
35.8648, 0.0128, 1
35.8748, 0.0123, 1
35.8848, 0.0124, 1
35.8948, 0.0122, 1
35.9048, 0.0117, 1
35.9148, 0.0123, 1
35.9248, 0.0123, 1
35.9348, 0.0099, 1
35.9448, 0.0084, 1
35.9548, 0.0094, 1
35.9648, 0.0087, 1
35.9748, 0.0088, 1
35.9848, 0.0090, 1
35.9948, 0.0096, 1
36.0048, 0.0085, 1
36.0148, 0.0079, 1
36.0248, 0.0070, 1
36.0348, 0.0064, 1
36.0448, 0.0067, 1
36.0548, 0.0089, 1
36.0648, 0.0125, 1
36.0748, 0.0135, 1
36.0848, 0.0129, 1
36.0948, 0.0129, 1
36.1048, 0.0121, 1
36.1148, 0.0105, 1
36.1248, 0.0095, 1
36.1348, 0.0088, 1
36.1448, 0.0076, 1
36.1548, 0.0053, 1
36.1648, 0.0043, 1
36.1748, 0.0048, 1
36.1848, 0.0052, 1
36.1948, 0.0040, 1
36.2048, 0.0051, 1
36.2148, 0.0058, 1
36.2248, 0.0058, 1
36.2348, 0.0058, 1
36.2448, 0.0062, 1
36.2548, 0.0058, 1
36.2648, 0.0044, 1
36.2748, 0.0020, 1
36.2848, 0.0029, 1
36.2948, 0.0027, 1
36.3048, 0.0006, 1
36.3148, -0.0022, 1
36.3248, -0.0048, 1
36.3348, -0.0065, 1
36.3448, -0.0059, 1
36.3548, -0.0016, 1
36.3648, 0.0018, 1
36.3748, 0.0009, 1
36.3848, -0.0012, 1
36.3948, -0.0016, 1
36.4048, -0.0014, 1
36.4148, -0.0014, 1
36.4248, -0.0019, 1
36.4348, -0.0027, 1
36.4448, -0.0049, 1
36.4548, -0.0071, 1
36.4648, -0.0067, 1
36.4748, -0.0048, 1
36.4848, -0.0034, 1
36.4948, -0.0025, 1
36.5048, -0.0011, 1
36.5148, 0.0003, 1
36.5248, -0.0014, 1
36.5348, -0.0040, 1
36.5448, -0.0034, 1
36.5548, -0.0027, 1
36.5648, -0.0026, 1
36.5748, -0.0042, 1
36.5848, -0.0048, 1
36.5948, -0.0070, 1
36.6048, -0.0097, 1
36.6148, -0.0095, 1
36.6248, -0.0083, 1
36.6348, -0.0086, 1
36.6448, -0.0093, 1
36.6548, -0.0104, 1
36.6648, -0.0129, 1
36.6748, -0.0154, 1
36.6848, -0.0154, 1
36.6948, -0.0138, 1
36.7048, -0.0129, 1
36.7148, -0.0121, 1
36.7248, -0.0101, 1
36.7348, -0.0072, 1
36.7448, -0.0059, 1
36.7548, -0.0044, 1
36.7648, -0.0020, 1
36.7748, 0.0004, 1
36.7848, -0.0016, 1
36.7948, -0.0044, 1
36.8048, -0.0062, 1
36.8148, -0.0055, 1
36.8248, -0.0045, 1
36.8348, -0.0020, 1
36.8448, -0.0014, 1
36.8548, -0.0027, 1
36.8648, -0.0069, 1
36.8748, -0.0079, 1
36.8848, -0.0074, 1
36.8948, -0.0088, 1
36.9048, -0.0104, 1
36.9148, -0.0106, 1
36.9248, -0.0124, 1
36.9348, -0.0129, 1
36.9448, -0.0108, 1
36.9548, -0.0078, 1
36.9648, -0.0058, 1
36.9748, -0.0058, 1
36.9848, -0.0066, 1
36.9948, -0.0073, 1
37.0048, -0.0076, 1
37.0148, -0.0072, 1
37.0248, -0.0053, 1
37.0348, -0.0047, 1
37.0448, -0.0065, 1
37.0548, -0.0084, 1
37.0648, -0.0088, 1
37.0748, -0.0088, 1
37.0848, -0.0097, 1
37.0948, -0.0100, 1
37.1048, -0.0093, 1
37.1148, -0.0086, 1
37.1248, -0.0093, 1
37.1348, -0.0090, 1
37.1448, -0.0089, 1
37.1548, -0.0090, 1
37.1648, -0.0091, 1
37.1748, -0.0081, 1
37.1848, -0.0091, 1
37.1948, -0.0111, 1
37.2048, -0.0112, 1
37.2148, -0.0090, 1
37.2248, -0.0068, 1
37.2348, -0.0059, 1
37.2448, -0.0056, 1
37.2548, -0.0075, 1
37.2648, -0.0105, 1
37.2748, -0.0118, 1
37.2848, -0.0107, 1
37.2948, -0.0098, 1
37.3048, -0.0098, 1
37.3148, -0.0105, 1
37.3248, -0.0107, 1
37.3348, -0.0106, 1
37.3448, -0.0098, 1
37.3548, -0.0082, 1
37.3648, -0.0063, 1
37.3748, -0.0081, 1
37.3848, -0.0105, 1
37.3948, -0.0112, 1
37.4048, -0.0095, 1
37.4148, -0.0076, 1
37.4248, -0.0050, 1
37.4348, -0.0019, 1
37.4448, -0.0011, 1
37.4548, -0.0046, 1
37.4648, -0.0073, 1
37.4748, -0.0075, 1
37.4848, -0.0083, 1
37.4948, -0.0085, 1
37.5048, -0.0074, 1
37.5148, -0.0074, 1
37.5248, -0.0101, 1
37.5348, -0.0121, 1
37.5448, -0.0123, 1
37.5548, -0.0117, 1
37.5648, -0.0115, 1
37.5748, -0.0105, 1
37.5848, -0.0090, 1
37.5948, -0.0080, 1
37.6048, -0.0076, 1
37.6148, -0.0049, 1
37.6248, -0.0015, 1
37.6348, 0.0001, 1
37.6448, 0.0002, 1
37.6548, -0.0018, 1
37.6648, -0.0041, 1
37.6748, -0.0057, 1
37.6848, -0.0053, 1
37.6948, -0.0026, 1
37.7048, -0.0016, 1
37.7148, -0.0055, 1
37.7248, -0.0083, 1
37.7348, -0.0095, 1
37.7448, -0.0100, 1
37.7548, -0.0098, 1
37.7648, -0.0088, 1
37.7748, -0.0085, 1
37.7848, -0.0096, 1
37.7948, -0.0107, 1
37.8048, -0.0075, 1
37.8148, -0.0035, 1
37.8248, -0.0019, 1
37.8348, -0.0006, 1
37.8448, -0.0011, 1
37.8548, -0.0041, 1
37.8648, -0.0071, 1
37.8748, -0.0063, 1
37.8848, -0.0032, 1
37.8948, -0.0004, 1
37.9048, -0.0007, 1
37.9148, -0.0035, 1
37.9248, -0.0080, 1
37.9348, -0.0126, 1
37.9448, -0.0139, 1
37.9548, -0.0111, 1
37.9648, -0.0092, 1
37.9748, -0.0084, 1
37.9848, -0.0075, 1
37.9948, -0.0050, 1
38.0048, -0.0044, 1
38.0148, -0.0046, 1
38.0248, -0.0052, 1
38.0348, -0.0060, 1
38.0448, -0.0082, 1
38.0548, -0.0093, 1
38.0648, -0.0075, 1
38.0748, -0.0037, 1
38.0848, -0.0018, 1
38.0948, 0.0003, 1
38.1048, 0.0010, 1
38.1148, -0.0025, 1
38.1248, -0.0060, 1
38.1348, -0.0069, 1
38.1448, -0.0048, 1
38.1548, -0.0034, 1
38.1648, -0.0026, 1
38.1748, -0.0022, 1
38.1848, -0.0032, 1
38.1948, -0.0062, 1
38.2048, -0.0078, 1
38.2148, -0.0072, 1
38.2248, -0.0073, 1
38.2348, -0.0083, 1
38.2448, -0.0091, 1
38.2548, -0.0089, 1
38.2648, -0.0080, 1
38.2748, -0.0074, 1
38.2848, -0.0059, 1
38.2948, -0.0052, 1
38.3048, -0.0084, 1
38.3148, -0.0123, 1
38.3248, -0.0151, 1
38.3348, -0.0152, 1
38.3448, -0.0154, 1
38.3548, -0.0150, 1
38.3648, -0.0135, 1
38.3748, -0.0134, 1
38.3848, -0.0155, 1
38.3948, -0.0166, 1
38.4048, -0.0155, 1
38.4148, -0.0132, 1
38.4248, -0.0111, 1
38.4348, -0.0088, 1
38.4448, -0.0099, 1
38.4548, -0.0137, 1
38.4648, -0.0151, 1
38.4748, -0.0141, 1
38.4848, -0.0125, 1
38.4948, -0.0119, 1
38.5048, -0.0106, 1
38.5148, -0.0092, 1
38.5248, -0.0091, 1
38.5348, -0.0115, 1
38.5448, -0.0117, 1
38.5548, -0.0107, 1
38.5648, -0.0103, 1
38.5748, -0.0121, 1
38.5848, -0.0151, 1
38.5948, -0.0179, 1
38.6048, -0.0190, 1
38.6148, -0.0165, 1
38.6248, -0.0121, 1
38.6348, -0.0087, 1
38.6448, -0.0077, 1
38.6548, -0.0077, 1
38.6648, -0.0076, 1
38.6748, -0.0088, 1
38.6848, -0.0098, 1
38.6948, -0.0090, 1
38.7048, -0.0096, 1
38.7148, -0.0111, 1
38.7248, -0.0125, 1
38.7348, -0.0120, 1
38.7448, -0.0115, 1
38.7548, -0.0115, 1
38.7648, -0.0105, 1
38.7748, -0.0083, 1
38.7848, -0.0079, 1
38.7948, -0.0093, 1
38.8048, -0.0108, 1
38.8148, -0.0119, 1
38.8248, -0.0130, 1
38.8348, -0.0135, 1
38.8448, -0.0124, 1
38.8548, -0.0115, 1
38.8648, -0.0122, 1
38.8748, -0.0127, 1
38.8848, -0.0117, 1
38.8948, -0.0112, 1
38.9048, -0.0104, 1
38.9148, -0.0094, 1
38.9248, -0.0084, 1
38.9348, -0.0111, 1
38.9448, -0.0114, 1
38.9548, -0.0097, 1
38.9648, -0.0090, 1
38.9748, -0.0102, 1
38.9848, -0.0124, 1
38.9948, -0.0135, 1
39.0048, -0.0155, 1
39.0148, -0.0169, 1
39.0248, -0.0158, 1
39.0348, -0.0136, 1
39.0448, -0.0142, 1
39.0548, -0.0155, 1
39.0648, -0.0149, 1
39.0748, -0.0122, 1
39.0848, -0.0099, 1
39.0948, -0.0085, 1
39.1048, -0.0076, 1
39.1148, -0.0078, 1
39.1248, -0.0103, 1
39.1348, -0.0113, 1
39.1448, -0.0100, 1
39.1548, -0.0085, 1
39.1648, -0.0075, 1
39.1748, -0.0049, 1
39.1848, -0.0018, 1
39.1948, -0.0013, 1
39.2048, -0.0021, 1
39.2148, -0.0023, 1
39.2248, -0.0016, 1
39.2348, -0.0014, 1
39.2448, -0.0021, 1
39.2548, -0.0022, 1
39.2648, -0.0034, 1
39.2748, -0.0062, 1
39.2848, -0.0063, 1
39.2948, -0.0067, 1
39.3048, -0.0075, 1
39.3148, -0.0103, 1
39.3248, -0.0126, 1
39.3348, -0.0135, 1
39.3448, -0.0138, 1
39.3548, -0.0128, 1
39.3648, -0.0096, 1
39.3748, -0.0076, 1
39.3848, -0.0085, 1
39.3948, -0.0096, 1
39.4048, -0.0101, 1
39.4148, -0.0105, 1
39.4248, -0.0104, 1
39.4348, -0.0089, 1
39.4448, -0.0071, 1
39.4548, -0.0073, 1
39.4648, -0.0092, 1
39.4748, -0.0100, 1
39.4848, -0.0093, 1
39.4948, -0.0078, 1
39.5048, -0.0061, 1
39.5148, -0.0040, 1
39.5248, -0.0059, 1
39.5348, -0.0082, 1
39.5448, -0.0091, 1
39.5548, -0.0082, 1
39.5648, -0.0061, 1
39.5748, -0.0053, 1
39.5848, -0.0038, 1
39.5948, -0.0041, 1
39.6048, -0.0063, 1
39.6148, -0.0078, 1
39.6248, -0.0071, 1
39.6348, -0.0074, 1
39.6448, -0.0089, 1
39.6548, -0.0102, 1
39.6648, -0.0093, 1
39.6748, -0.0083, 1
39.6848, -0.0077, 1
39.6948, -0.0064, 1
39.7048, -0.0041, 1
39.7148, -0.0031, 1
39.7248, -0.0038, 1
39.7348, -0.0046, 1
39.7448, -0.0054, 1
39.7548, -0.0066, 1
39.7648, -0.0062, 1
39.7748, -0.0039, 1
39.7848, -0.0028, 1
39.7948, -0.0050, 1
39.8048, -0.0069, 1
39.8148, -0.0062, 1
39.8248, -0.0061, 1
39.8348, -0.0056, 1
39.8448, -0.0023, 1
39.8548, 0.0010, 1
39.8648, 0.0014, 1
39.8748, 0.0022, 1
39.8848, 0.0030, 1
39.8948, 0.0037, 1
39.9048, 0.0029, 1
39.9148, 0.0013, 1
39.9248, -0.0012, 1
39.9348, -0.0028, 1
39.9448, -0.0029, 1
39.9548, 0.0002, 1
39.9648, 0.0042, 1
39.9748, 0.0050, 1
39.9848, 0.0039, 1
39.9948, 0.0019, 1
40.0048, 0.0000, 1
40.0148, -0.0004, 1
40.0248, 0.0016, 1
40.0348, 0.0044, 1
40.0448, 0.0049, 1
40.0548, 0.0008, 1
40.0648, -0.0033, 1
40.0748, -0.0040, 1
40.0848, -0.0031, 1
40.0948, -0.0004, 1
40.1048, 0.0031, 1
40.1148, 0.0044, 1
40.1248, 0.0013, 1
40.1348, 0.0000, 1
40.1448, 0.0005, 1
40.1548, 0.0019, 1
40.1648, 0.0023, 1
40.1748, 0.0026, 1
40.1848, 0.0033, 1
40.1948, 0.0022, 1
40.2048, 0.0016, 1
40.2148, 0.0038, 1
40.2248, 0.0073, 1
40.2348, 0.0104, 1
40.2448, 0.0121, 1
40.2548, 0.0122, 1
40.2648, 0.0099, 1
40.2748, 0.0062, 1
40.2848, 0.0034, 1
40.2948, 0.0023, 1
40.3048, 0.0015, 1
40.3148, 0.0005, 1
40.3248, 0.0019, 1
40.3348, 0.0045, 1
40.3448, 0.0056, 1
40.3548, 0.0056, 1
40.3648, 0.0077, 1
40.3748, 0.0094, 1
40.3848, 0.0083, 1
40.3948, 0.0051, 1
40.4048, 0.0041, 1
40.4148, 0.0034, 1
40.4248, 0.0025, 1
40.4348, 0.0036, 1
40.4448, 0.0075, 1
40.4548, 0.0083, 1
40.4648, 0.0068, 1
40.4748, 0.0052, 1
40.4848, 0.0053, 1
40.4948, 0.0062, 1
40.5048, 0.0081, 1
40.5148, 0.0099, 1
40.5248, 0.0102, 1
40.5348, 0.0079, 1
40.5448, 0.0058, 1
40.5548, 0.0060, 1
40.5648, 0.0064, 1
40.5748, 0.0068, 1
40.5848, 0.0072, 1
40.5948, 0.0056, 1
40.6048, 0.0027, 1
40.6148, 0.0012, 1
40.6248, 0.0021, 1
40.6348, 0.0052, 1
40.6448, 0.0062, 1
40.6548, 0.0065, 1
40.6648, 0.0057, 1
40.6748, 0.0045, 1
40.6848, 0.0037, 1
40.6948, 0.0053, 1
40.7048, 0.0091, 1
40.7148, 0.0104, 1
40.7248, 0.0079, 1
40.7348, 0.0019, 1
40.7448, -0.0042, 1
40.7548, -0.0043, 1
40.7648, -0.0031, 1
40.7748, -0.0041, 1
40.7848, -0.0036, 1
40.7948, -0.0042, 1
40.8048, -0.0041, 1
40.8148, -0.0029, 1
40.8248, -0.0014, 1
40.8348, -0.0008, 1
40.8448, -0.0007, 1
40.8548, -0.0012, 1
40.8648, -0.0016, 1
40.8748, -0.0019, 1
40.8848, -0.0005, 1
40.8948, 0.0022, 1
40.9048, 0.0033, 1
40.9148, 0.0041, 1
40.9248, 0.0060, 1
40.9348, 0.0056, 1
40.9448, 0.0017, 1
40.9548, 0.0001, 1
40.9648, 0.0001, 1
40.9748, -0.0006, 1
40.9848, -0.0019, 1
40.9948, -0.0016, 1
41.0048, -0.0002, 1
41.0148, 0.0001, 1
41.0248, -0.0012, 1
41.0348, -0.0003, 1
41.0448, -0.0011, 1
41.0548, -0.0027, 1
41.0648, -0.0042, 1
41.0748, -0.0052, 1
41.0848, -0.0059, 1
41.0948, -0.0056, 1
41.1048, -0.0030, 1
41.1148, -0.0007, 1
41.1248, -0.0018, 1
41.1348, -0.0045, 1
41.1448, -0.0054, 1
41.1548, -0.0050, 1
41.1648, -0.0044, 1
41.1748, -0.0041, 1
41.1848, -0.0041, 1
41.1948, -0.0059, 1
41.2048, -0.0084, 1
41.2148, -0.0088, 1
41.2248, -0.0059, 1
41.2348, -0.0033, 1
41.2448, -0.0030, 1
41.2548, -0.0032, 1
41.2648, -0.0026, 1
41.2748, -0.0026, 1
41.2848, -0.0026, 1
41.2948, -0.0013, 1
41.3048, -0.0020, 1
41.3148, -0.0044, 1
41.3248, -0.0063, 1
41.3348, -0.0075, 1
41.3448, -0.0085, 1
41.3548, -0.0101, 1
41.3648, -0.0106, 1
41.3748, -0.0096, 1
41.3848, -0.0098, 1
41.3948, -0.0091, 1
41.4048, -0.0085, 1
41.4148, -0.0092, 1
41.4248, -0.0119, 1
41.4348, -0.0144, 1
41.4448, -0.0144, 1
41.4548, -0.0124, 1
41.4648, -0.0112, 1
41.4748, -0.0118, 1
41.4848, -0.0122, 1
41.4948, -0.0117, 1
41.5048, -0.0114, 1
41.5148, -0.0109, 1
41.5248, -0.0094, 1
41.5348, -0.0120, 1
41.5448, -0.0117, 1
41.5548, -0.0108, 1
41.5648, -0.0087, 1
41.5748, -0.0090, 1
41.5848, -0.0106, 1
41.5948, -0.0120, 1
41.6048, -0.0142, 1
41.6148, -0.0170, 1
41.6248, -0.0164, 1
41.6348, -0.0143, 1
41.6448, -0.0110, 1
41.6548, -0.0089, 1
41.6648, -0.0080, 1
41.6748, -0.0088, 1
41.6848, -0.0113, 1
41.6948, -0.0134, 1
41.7048, -0.0135, 1
41.7148, -0.0143, 1
41.7248, -0.0157, 1
41.7348, -0.0157, 1
41.7448, -0.0154, 1
41.7548, -0.0158, 1
41.7648, -0.0173, 1
41.7748, -0.0184, 1
41.7848, -0.0186, 1
41.7948, -0.0198, 1
41.8048, -0.0209, 1
41.8148, -0.0193, 1
41.8248, -0.0166, 1
41.8348, -0.0139, 1
41.8448, -0.0119, 1
41.8548, -0.0111, 1
41.8648, -0.0134, 1
41.8748, -0.0182, 1
41.8848, -0.0191, 1
41.8948, -0.0187, 1
41.9048, -0.0169, 1
41.9148, -0.0145, 1
41.9248, -0.0134, 1
41.9348, -0.0141, 1
41.9448, -0.0162, 1
41.9548, -0.0178, 1
41.9648, -0.0163, 1
41.9748, -0.0146, 1
41.9848, -0.0134, 1
41.9948, -0.0124, 1
42.0048, -0.0128, 1
42.0148, -0.0153, 1
42.0248, -0.0181, 1
42.0348, -0.0185, 1
42.0448, -0.0167, 1
42.0548, -0.0146, 1
42.0648, -0.0130, 1
42.0748, -0.0116, 1
42.0848, -0.0110, 1
42.0948, -0.0115, 1
42.1048, -0.0129, 1
42.1148, -0.0110, 1
42.1248, -0.0107, 1
42.1348, -0.0108, 1
42.1448, -0.0115, 1
42.1548, -0.0118, 1
42.1648, -0.0136, 1
42.1748, -0.0139, 1
42.1848, -0.0145, 1
42.1948, -0.0153, 1
42.2048, -0.0184, 1
42.2148, -0.0197, 1
42.2248, -0.0181, 1
42.2348, -0.0165, 1
42.2448, -0.0166, 1
42.2548, -0.0169, 1
42.2648, -0.0174, 1
42.2748, -0.0184, 1
42.2848, -0.0199, 1
42.2948, -0.0207, 1
42.3048, -0.0207, 1
42.3148, -0.0210, 1
42.3248, -0.0206, 1
42.3348, -0.0194, 1
42.3448, -0.0195, 1
42.3548, -0.0203, 1
42.3648, -0.0195, 1
42.3748, -0.0175, 1
42.3848, -0.0167, 1
42.3948, -0.0174, 1
42.4048, -0.0167, 1
42.4148, -0.0148, 1
42.4248, -0.0148, 1
42.4348, -0.0160, 1
42.4448, -0.0154, 1
42.4548, -0.0151, 1
42.4648, -0.0179, 1
42.4748, -0.0188, 1
42.4848, -0.0176, 1
42.4948, -0.0156, 1
42.5048, -0.0144, 1
42.5148, -0.0138, 1
42.5248, -0.0141, 1
42.5348, -0.0161, 1
42.5448, -0.0187, 1
42.5548, -0.0196, 1
42.5648, -0.0188, 1
42.5748, -0.0172, 1
42.5848, -0.0146, 1
42.5948, -0.0109, 1
42.6048, -0.0082, 1
42.6148, -0.0084, 1
42.6248, -0.0084, 1
42.6348, -0.0077, 1
42.6448, -0.0075, 1
42.6548, -0.0098, 1
42.6648, -0.0109, 1
42.6748, -0.0115, 1
42.6848, -0.0116, 1
42.6948, -0.0121, 1
42.7048, -0.0088, 1
42.7148, -0.0077, 1
42.7248, -0.0092, 1
42.7348, -0.0114, 1
42.7448, -0.0123, 1
42.7548, -0.0137, 1
42.7648, -0.0132, 1
42.7748, -0.0105, 1
42.7848, -0.0073, 1
42.7948, -0.0082, 1
42.8048, -0.0116, 1
42.8148, -0.0144, 1
42.8248, -0.0153, 1
42.8348, -0.0147, 1
42.8448, -0.0130, 1
42.8548, -0.0118, 1
42.8648, -0.0116, 1
42.8748, -0.0126, 1
42.8848, -0.0136, 1
42.8948, -0.0139, 1
42.9048, -0.0147, 1
42.9148, -0.0157, 1
42.9248, -0.0152, 1
42.9348, -0.0145, 1
42.9448, -0.0161, 1
42.9548, -0.0169, 1
42.9648, -0.0150, 1
42.9748, -0.0123, 1
42.9848, -0.0105, 1
42.9948, -0.0114, 1
43.0048, -0.0134, 1
43.0148, -0.0155, 1
43.0248, -0.0182, 1
43.0348, -0.0180, 1
43.0448, -0.0153, 1
43.0548, -0.0144, 1
43.0648, -0.0139, 1
43.0748, -0.0135, 1
43.0848, -0.0135, 1
43.0948, -0.0153, 1
43.1048, -0.0157, 1
43.1148, -0.0135, 1
43.1248, -0.0109, 1
43.1348, -0.0101, 1
43.1448, -0.0098, 1
43.1548, -0.0094, 1
43.1648, -0.0102, 1
43.1748, -0.0116, 1
43.1848, -0.0121, 1
43.1948, -0.0121, 1
43.2048, -0.0144, 1
43.2148, -0.0179, 1
43.2248, -0.0206, 1
43.2348, -0.0211, 1
43.2448, -0.0199, 1
43.2548, -0.0184, 1
43.2648, -0.0184, 1
43.2748, -0.0178, 1
43.2848, -0.0196, 1
43.2948, -0.0179, 1
43.3048, -0.0169, 1
43.3148, -0.0169, 1
43.3248, -0.0189, 1
43.3348, -0.0203, 1
43.3448, -0.0213, 1
43.3548, -0.0221, 1
43.3648, -0.0228, 1
43.3748, -0.0223, 1
43.3848, -0.0234, 1
43.3948, -0.0260, 1
43.4048, -0.0271, 1
43.4148, -0.0257, 1
43.4248, -0.0240, 1
43.4348, -0.0225, 1
43.4448, -0.0195, 1
43.4548, -0.0160, 1
43.4648, -0.0143, 1
43.4748, -0.0153, 1
43.4848, -0.0175, 1
43.4948, -0.0192, 1
43.5048, -0.0191, 1
43.5148, -0.0170, 1
43.5248, -0.0141, 1
43.5348, -0.0129, 1
43.5448, -0.0152, 1
43.5548, -0.0166, 1
43.5648, -0.0172, 1
43.5748, -0.0179, 1
43.5848, -0.0170, 1
43.5948, -0.0163, 1
43.6048, -0.0159, 1
43.6148, -0.0177, 1
43.6248, -0.0190, 1
43.6348, -0.0165, 1
43.6448, -0.0151, 1
43.6548, -0.0148, 1
43.6648, -0.0159, 1
43.6748, -0.0176, 1
43.6848, -0.0198, 1
43.6948, -0.0199, 1
43.7048, -0.0166, 1
43.7148, -0.0126, 1
43.7248, -0.0110, 1
43.7348, -0.0114, 1
43.7448, -0.0124, 1
43.7548, -0.0135, 1
43.7648, -0.0145, 1
43.7748, -0.0139, 1
43.7848, -0.0118, 1
43.7948, -0.0114, 1
43.8048, -0.0113, 1
43.8148, -0.0119, 1
43.8248, -0.0120, 1
43.8348, -0.0137, 1
43.8448, -0.0146, 1
43.8548, -0.0144, 1
43.8648, -0.0126, 1
43.8748, -0.0130, 1
43.8848, -0.0124, 1
43.8948, -0.0116, 1
43.9048, -0.0116, 1
43.9148, -0.0130, 1
43.9248, -0.0131, 1
43.9348, -0.0124, 1
43.9448, -0.0130, 1
43.9548, -0.0137, 1
43.9648, -0.0113, 1
43.9748, -0.0077, 1
43.9848, -0.0059, 1
43.9948, -0.0073, 1
44.0048, -0.0107, 1
44.0148, -0.0156, 1
44.0248, -0.0200, 1
44.0348, -0.0200, 1
44.0448, -0.0166, 1
