Time, C050, C051, C052, C053, C054, C055, C056, C057, C058, C059, C060, C061, C062, C063, C064, C065, C066, C067, C068, C069, C070, C071, C072, C073, C074, C075, C076, C077, C078, C079, C080, C081, C082, C083, C084, C085, C086, C087, C088, C089, C090, C091, C092, C093, C094, C095, C096, C097, C098, C099, C100
139.1,-68031.3,-21851.2,-23993.25,-21081.65,-41336.38,-46651.17,-12025.53,8329.92,6.673612,-30197.34,-30598.69,-16399.24,-21511.8,-30961.18,5875.497,11479.96,-17328.23,-23400.96,-29909.49,-29507.95,-24554.74,-58279.02,-65369.59,-1001.539,-3342.232,-9518.764,-43663.41,-13604.45,-46837.37,-46905.9,-13924.23,6724.8,-30227.63,-8028.679,-56193.75,-39236.55,21005.57,14968.14,-41076.93,-24312.28,-14377.63,-48955.48,-33758.39,-36947.79,-5078.515,-76236.58,-32033.23,-25718.48,-15674.76,-10271.46,-66340.47
139.15,-83180.11,-20860.21,-26621.14,-7879.965,-60828.44,-46310.4,-33143.22,13946.74,5470.229,-30347.49,-27045.49,-32763.95,-32769.96,-54479.31,-1592.14,-48.46428,-32436.63,-42635.39,-28956.23,-25197.21,-25961.46,-81756.44,-62947.5,-4566.833,-16659.79,909.5519,-68379.59,-880.3107,-35399.37,-52857.51,-16028.68,10606.19,-31190.89,-29678.18,-65232.94,-51773.37,10804.28,19376.13,-43594.63,-36923.36,-2202.473,-65145.38,-37788.03,-27935.05,-33852.45,-61234.66,-38141.96,-50.36754,-24236.68,-13662.17,-77077.09
139.2,-78851.77,-17653.84,-30063.42,-34825.94,-50396.57,-55504.13,-33475.02,4201.311,-14178.93,-32872.2,-33102.68,-20548.51,-36464.23,-25437.93,7895.572,7941.708,-37949.04,-31045.04,-35763.29,-26522.28,-41971.14,-72833.3,-77009.75,1032.401,-9419.156,-10476.15,-47108.18,-10403.94,-39842.35,-44846.07,-18714.06,-6005.675,-21239.61,-45557.05,-61797.98,-62926.23,13782.67,10024.97,-52973.21,-28775.4,-27712.16,-48015.66,-39500.03,-15104.97,-26904.74,-52373.93,-36061.19,-26841.59,-43244.13,-25284.58,-80506.54
139.25,-90693.13,-39805.28,-24423.73,-38124.48,-54147.61,-52817.7,-15599.81,23290.42,-4079.928,-47375.12,-25580.99,-16776.46,-18883.41,-29016.97,14013.57,5421.001,-38426.97,-22839.92,-18588.45,-23655.5,-27119.61,-68307.93,-69765.2,4741.966,-16966.77,-9158.081,-44381.89,-16238.85,-40637.26,-35604.31,-15990.35,141.1241,-9391.243,-15409.22,-42871.04,-47316.09,15409.05,3010.148,-40455.04,-56892.31,-46.78712,-44420.55,-38629.92,-2176.346,-30677.93,-42647.94,-33843.68,-11832.07,-39444.67,-35499.75,-62328.55
139.3,-72313.59,-29163.32,-9349.501,-12174.11,-45885.89,-39974.98,-24359.82,4240.407,5468.86,-35095.75,-25131.44,-15103.46,-884.4913,-16878.12,7763.422,48391.66,-34861.79,-10827.13,-23607.92,-29393.8,-27560.85,-48029.25,-45708.24,11560.16,-24098.79,-346.0612,-42846.73,-21286.88,-26306.04,-44419.05,-13584.32,10106.25,-32930.79,-491.9351,-33096.7,-47717.86,28821.47,2512.217,-47261.49,-39250.31,-9521.009,-47508.43,-43084.6,2386.596,-2931.85,-16413.08,-12213.65,-11079.59,-39845.52,-23558.98,-69827.96
139.35,-72047.72,-39444.07,-10566.97,-12541.68,-68435.45,-34818.1,-28012.56,1496.13,5457.554,-35886.81,-28278.85,-8995.763,-30633.83,-1101.227,-4258.244,14872.32,-46486.78,-33099.59,-41541.83,-33072.04,-16536.7,-71742.37,-41492.92,4304.872,-34388.77,-14306.35,-43798.22,-19650.73,-31665.15,-47446.05,-13708.32,-3441.263,-24203.48,-18705.77,-19174.66,-48107.05,14378.78,21992.44,-44645.26,-50347.63,-9927.171,-44926.51,-55633.44,4174.185,-10863.23,-43272.98,-10672.16,1821.467,-30379.7,-2356.617,-67446.21
139.4,-65149.78,-38990.96,-43280.56,-13731.5,-32815.31,-28054.16,-10358.09,1768.25,1193.829,-26488.41,-38982.66,9150.021,-33080.5,-27842.07,-14943.44,8640.841,-58776.19,-27876.33,-19098.22,-34627.35,-19123.36,-55138.62,-55879.31,12624.44,-20938.9,-13881.86,-40699.77,-19533.76,-35697.48,-68294.59,29161.38,5314.47,-17822.48,-25991.26,-7631.037,-60433.51,33171.62,7898.434,-55024.46,-53149.24,-16809.55,-28633.74,-54173.11,-17441.04,-14473.16,-19536.89,-24444.99,1292.802,-28086.48,-17285.8,-62132
139.45,-27056.22,-27153.7,-35279.75,-9405.542,-40804.46,-37842.31,-24758.97,5234.113,-6928.086,-31695.05,1261.276,5579.561,-5374.036,-6323.175,14265.89,32413.97,-46857.48,2088.098,-27460.98,-36639.97,-13456.08,-53346.23,-62001.33,11482.62,-30001.05,-2046.355,-24921.98,-28387.32,-13014.62,-42311.18,24344.16,19319.1,-17486.9,-20101.04,7846.862,-50273.32,6696.435,19453.44,-41921.49,-44682.65,-22168.4,-26113.05,-62426,-5403.201,-6648.383,-21144.91,-3100.145,30643.22,-20604.52,-18809.77,-71765.88
139.5,-9572.686,-23120.89,-30560.15,573.8686,-29996.31,-38650.3,-12824.64,-1359.76,14422.13,-12654.99,-2958.241,15217.31,-2905.155,6054.962,13841.75,37465.91,-22974.1,-21075.79,-19237.53,-22881.65,14128.83,-31547.8,-25834.71,10426.38,-939.0311,2762.878,-18232.15,-43938.09,-4843.861,-21247.81,4720.417,7607.269,-54294.27,-12217.4,25242.28,-37552.6,13572.95,17797.47,-55251.53,-28994.31,7640.676,2805.053,-62569.95,-21941.86,-268.5728,-19809.39,19915.87,44476.52,11242.44,7768.099,-51819.43
139.55,2864.826,-11047.46,-35448.75,4452.27,-14507.85,-39279.62,-18067.21,10836.77,8519.479,-13046.31,-4736.525,38204.31,40460.37,4898.334,41968,56995.41,4250.323,4877.418,1943.605,4606.749,31066.24,-18444.53,1244.476,24448.88,26560.19,20548.08,-4230.394,-15253.13,-15827.74,3344.291,2261.534,15216.45,-28449.55,25874.2,34873.05,-10606.72,3442.742,27449.32,-48269.95,-18051.59,7181.788,-793.0269,-55872.06,-26958.11,18693.37,-10536.87,25773.18,55306.48,-7717.372,7498.146,-39154.81
139.6,-17229.44,-7432.797,-25477.25,17030.1,-17647.62,-40509.42,8654.451,5563.045,13752.26,11244.29,18416.12,31274.26,18811.72,2545.84,49355.39,66884.48,16312.84,18862.61,4361.002,20641.43,33619.25,-16658.19,-24669.12,31859.74,44155.52,20615.92,16836.97,-3212.628,-18185.12,24462.33,-1506.157,21731.93,-6550.763,36991.03,30874.63,-1882.529,-17754.49,49573.71,-38596.76,-40829.82,12723.81,-20328.85,-47879.7,-35371.77,33328.29,-20338.7,27623.38,71797.55,14148.38,19653.44,-13548.12
139.65,-18100.99,8785.127,-26387.06,27267.71,-22777.84,-31493.72,18082.11,15833,29997,11961.59,13175.19,27795.61,28633.74,26422.21,88703.94,93095.17,-7917.772,24653.99,10732.42,41470.15,33766.93,-10156.5,-16889.75,16348.04,19554.61,8451.948,282.8968,-12768.36,-9651.064,44217.23,12340.18,45400.54,-24867.67,34523.91,22310.06,-6235.647,-10052.1,30246.21,-19427.47,-10345.98,16538.96,7085.176,-37490.78,-36022.27,11642.29,-19481,38793.41,83045.9,1468.569,27413.51,-19603.64
139.7,-11251.89,16843.56,-22035.1,43985.93,-19333.6,-29262.04,43829.68,10041.52,46154.95,11399.4,53094.02,9743.105,60017.59,45867.33,117518.1,107351.1,26975.84,66863.91,20828.6,64676.81,49320.31,-5912.282,14352.5,31788.11,28561.23,33305.51,42503.87,-825.7336,4741.152,58509,3634.539,30116.4,-6438.439,40213.75,18912.65,6507.784,5821.56,48699.36,-16247.29,-9336.527,14365.42,15699.33,-30608.92,-21128.28,61657.94,9949.019,77758.16,93856.39,-6609.625,19862.72,9774.013
139.75,-1514.173,23603.89,-13723.65,49782.63,-16117.5,-23385.4,76290.91,36749.32,78670.53,17151.97,34817.47,27700.09,57033.55,56574.52,116165.9,96313.43,42681.23,71813.35,34019.6,64221.98,73462.6,7577.354,49401.36,29705.33,34080.51,32644.39,44593.65,-9447.853,24113.7,46440.36,-19267.25,38778.97,-11807.21,58652.7,36148.9,20966.15,32822.69,56107.9,-8172.365,-15945.59,40452.69,2158.847,-39889.05,-23276.07,59094.45,43878.35,76129.6,92074.02,8060.634,29028.58,7018.979
139.8,-2774.962,37647.11,-14658.33,55237.39,25068.22,-17723.91,44386.08,16797.41,88399.55,21769.99,43908.05,6203.301,81460.37,77157.73,91837.83,118141.5,69443.52,104804.6,39047.82,94483.7,89333.76,27070.68,42594.29,35758.22,49913.63,29309.02,75302.55,8687.039,41603.4,94095.6,-23147.52,25383.38,16689.18,76632.72,37807.17,28791.13,18560.93,49376.96,-25907.97,-9452.47,49068,3997.919,-12824.93,-8852.882,98842.09,43167.72,87472.61,102439.6,62601.57,38171.8,15834.67
139.85,-2109.911,60703.65,-245.8092,73723.82,6656.699,-487.5886,66038.08,995.7079,108121.9,31720.04,64003.91,2887.905,66791.43,45525.74,105947.9,106277.5,75433.45,97474.55,30713.21,105414.9,91138.6,15580.48,55146.5,38817.95,87628.95,54266.96,76889.33,14539.34,53497.16,79568.64,-25508.98,38854.03,-7835.178,84989.02,45308.88,57213.55,10237.86,64030.73,-2715.108,-3222.92,60178.07,21472.47,11590.64,-15932.4,84809.82,52081.64,71556.39,133158.6,64036.66,39990.28,24796.48
139.9,21628.62,72488.7,13349.61,55508.34,-2349.024,-4104.389,85945.41,17284.38,126888.2,34507.15,51778.17,32132.12,90619.6,51655.57,128168.3,115186.6,72618.37,157875.8,37066.57,97106.52,107344.6,23897.66,56387.34,38714.23,95966.64,38865.04,75422.65,2117.277,95590.66,101354.1,-13945.56,17539.21,17549.42,111578.2,88057.26,95381.47,9206.211,54829.41,-7090.556,-11348.83,67310.54,15939.12,-19784.83,-21740.14,95004.98,55114.83,105028,125042.6,57372.06,56087.11,17439.54
139.95,31311.23,73436.33,11776.62,55568.32,-768.5782,-13860.42,81869.46,1071.988,140190.1,38969.32,74668.04,29134.82,59472.22,55751.84,122929.8,94125.41,61372.49,142359.6,44576.27,125582.7,121787.4,35507.28,67570.72,24610.1,95168.83,36834.64,67149.63,5469.727,84673.59,112744.7,-13305.96,50212.41,30539.03,105996.1,53775.54,49277.98,22412.74,58900.92,8966.952,12522.61,65653.89,22084.04,1190.409,16301.68,81054.43,38526.11,93281.7,110403.4,80603.16,73814.65,50445.79
140,61022.16,83238.5,-7722.839,65859.41,8064.537,-14142.19,76257.59,-8845.722,150335.8,29691.79,80430.51,52651.6,72354.13,52675.11,131793.3,96563.29,57378.81,138032.8,63808.14,150621.9,120832.9,48380.56,88127.55,11063.95,90177.91,44954.4,75439.51,34969.32,78574.15,126223.3,-16303.31,64531.47,4918.461,108628.6,54538.14,76989.68,12384.89,65655.26,21652.36,28634.16,66076.79,27854.35,-2201.734,-8203.478,81121.02,55206.75,90848.33,131811.8,71083.08,77859.63,29632.38
140.05,66986.07,70824.66,18442.64,85995.9,6748.061,12970.7,87436.59,858.1719,167372.7,29870.41,84389.68,72670.11,87926.09,60561.04,148056.6,124378.1,56933.02,184311.5,67242.76,151623.5,142080.1,76714.57,111876.5,12223.86,93374.9,22446.75,97845.09,21909.82,86027.24,134344.3,18572.94,76685.95,38826.93,131315.7,63359.25,92856.99,20872.46,89116.59,67429.68,61854.8,71824.48,31226.42,2413.455,9323.648,100317.5,80061.74,85414.08,138582.4,59039.84,74341.7,27073.06
140.1,52339.95,77530.69,18937.89,86713.3,19132.47,10896.08,85646.04,2435.494,181674,43798.21,92287.63,91930.02,108138.6,55033.32,178795.5,129028.2,81669.96,175446.9,78247.3,157726.1,136708.4,74394.91,108693.8,37660.84,94452.59,-1316.233,101462.3,54601.78,104230.1,122120.9,-781.2811,81358.08,40914.79,117635.4,65636.59,114746.7,23192.88,81104.75,53083.18,50530.25,76723.03,49273.48,13953.75,15524.99,100852,53722.14,94108.61,143394.6,70601.08,114261.9,59345.5
140.15,32032.35,87790.77,5644.033,47020.79,14246.86,9705.55,75805.29,-2711.253,206653.7,53954.17,70999.02,67573.68,89357.16,24073.92,121675,90353.13,56413.5,170736.2,54123.61,139569.6,121247.9,56845.05,92445.47,31005.57,79426.11,337.4777,74762.82,42651.23,97028.85,106805.6,-18460.45,50789.89,55017.63,89625.37,57458.59,84582.49,-222.1417,75744.2,26525.99,34044.75,51129.1,33361.43,4729.729,8059.02,111430.1,56925.54,113585.7,108226.9,82622.99,112969.5,63495.36
140.2,46047.24,59785.89,3544.957,41015.71,20911.47,-12127.1,44728.56,-23012.08,187780.7,41907.76,33683.21,50379.11,58260.24,23858.65,108074.8,76655.14,63722.34,143837.1,33392.04,111207.3,110051.1,41659.74,62962.45,31926.7,81439.63,12393.38,75940.4,32961.19,82399.36,93851.77,-32426.59,16637.19,19417.41,92739.6,47798.14,85367.29,-5801.735,72517.13,34170.93,29378.59,63504.51,38410.69,44141.72,-5304.602,83965.49,43031.25,88908.99,107899.4,68352.74,83354.97,42017.71
140.25,37860.98,56471.77,14487.34,48304.01,16605.14,1942.045,45458.85,-15120.3,190314.1,80066.59,53542.46,34795.49,67845.65,31962.05,108305.5,75978.33,79973.46,162144.9,63488.29,101065.1,116518.1,40189.44,67562.73,47786.71,81952.85,9840.955,71669.67,27156.17,98000.45,89575.48,-21811.22,22295.59,40084.68,78961.47,40340.75,86632.34,-5459.56,67576.87,22454.02,22218.59,57663.16,42821.7,36137.89,-11083.44,91963.43,58588.16,85916.89,91108.87,76396.77,79914.14,51835.56
140.3,52670.46,76563.91,14008.05,46680.75,35159.07,-2935.948,56327.49,-18662.21,191002.1,91099.52,71386,49064.55,82787.95,21154.73,114523,73479.37,96868.7,153192.6,56534.31,112387.6,114976.6,27173.37,69604.74,55224.16,79585.52,14004.21,85968.87,42308.34,116451.1,110671.2,-24013.31,36294.57,47285.63,96616.91,38514.19,77099.2,-5314.882,106118.6,29617.57,15587.99,71652.58,10729.37,40903.66,30326.32,115642.5,75893.84,108436.6,105767.8,72409.07,83177.98,55308.98
140.35,78483.13,98562.12,30154.01,88478.13,41589.81,20927.25,77594.26,-30675.78,185340,74164.88,96592.81,39984,82364.03,30072.33,119345.8,62714.38,133315.2,157014.1,77856.05,147885.2,121241.7,62297.37,94959.2,42932.08,146180.8,12275.92,119602.6,11717.33,140422.5,147053,-11504.54,47459.3,12686.36,109019.6,52578.59,99111.08,3431.11,109452.9,15076.2,804.0545,74604.66,26890.22,30918.6,29402.41,114309.8,83850.62,103126.2,103324.6,74541.63,91412.58,72379.52
140.4,83574.11,105515.4,10159.24,116522,45107.72,26119.12,110873.4,3113.624,186631.9,98419.82,114039.1,48384.27,79782.13,53377.43,130208.7,112956.2,169613.7,158930.8,93197.92,118499.6,156677.1,79481.49,137928.6,62653.36,169267.2,17266.14,113067,27507.29,147761.5,168489,-4230.492,26603.8,39989.85,113024.1,51360.11,92824.22,10880.56,129395.7,38774.75,4194.368,59368.82,20181.95,33523.52,51942.73,161830.1,110810.3,120259,105133.3,98758.91,105694.1,78991.92
140.45,88217.11,72734.27,35544.43,118052.1,34955.46,14066.82,95259.66,13363.67,167874.2,79087.95,108561.5,43289.34,68823.24,39762.84,115014.6,85269.34,156291.3,129715.3,99406.95,136433.8,157582.9,55680.53,121591.6,57305.3,167410.1,14676.79,124605,8506.498,158285.1,158118.1,-17083.11,31399.5,45765.46,133506.7,43277.57,100654.3,4529.837,85257.53,39454.98,3900.922,75204.63,34890.45,53312.85,48052.9,171071.5,98930.59,89363.54,81946.5,89733.94,103373.4,67115.69
140.5,62239.27,58563.43,12205.02,94857.6,34348.84,-3050.607,90765,17194.4,144972.1,99197.27,117752.3,34688.9,78545.71,30741.18,122850.3,54654.96,172811.9,138329.6,92406.83,126824.2,155979.2,25436.32,139147.6,60475.44,148278.9,20844.36,125515.2,12298.57,136978.1,137841.7,-18072.66,47616.95,64573.26,121127,24918.75,96419.55,5121.627,90599.59,53888.39,-17962.66,54983.59,12888.27,69369.73,40078.27,154078.8,71353.56,88837.68,83223.56,82442.91,82847.33,54399.28
140.55,63039.66,57998.2,44169.15,111792.6,22401.35,14360.73,97403.47,16898.84,125022.6,103992.2,140268.8,59400.62,78080.31,29597.62,98206.13,80850.12,167968.8,117274.1,90252.34,135079.9,151548.8,43240.28,126655.5,60529.2,131237.9,5785.955,87620.84,7135.323,126540.7,115816.8,-2043.096,32989.02,26991.66,107706.4,30800.27,66583.38,-8495.368,120057.7,41070.52,-8269.024,53787.32,24031.67,66369.36,56726.5,126125.1,105281.3,83111.68,76140.96,87988.95,64223.57,26590.28
140.6,65506.54,37703.45,11610.12,113729.3,18905.98,18174.53,116418.9,11979.08,109473.2,88052.51,116623.1,48250.14,77127.64,23681.27,96637.72,68022.98,148801.5,126600.9,72680.02,133197.4,132330.7,25262.55,124267.8,65929.55,149948.8,3456.989,102117.8,-8028.01,105204.6,138535.6,-26959.29,51015.71,42748.97,110955.2,30644.25,93971.58,21546.61,96338.81,45029.79,10273.18,43407.2,36813.07,55203.48,48559.41,116568.8,115282.3,86632.79,53785.47,77229.03,65126.71,43060.84
140.65,56459.18,46019.42,-4467.21,146181.1,7472.106,15594.08,122194,-5378.936,131684.2,89212.24,151748.4,48918.11,68418,19553.01,100943.1,78714.21,158786.2,138918.5,72887.13,114433.1,151157,42095,128736.3,80683.03,120831.3,-4392.658,102600.4,9323.347,121313.9,147527.3,-18398.85,36646.3,26811.73,126236.1,38141.43,73183.38,19312.12,118896.8,68238.39,-7601.296,42356.93,23589.82,77906.93,22697.38,141470.3,107539.4,83560.38,60744.8,108077.3,63087.04,45740.41
140.7,48594.27,51270.64,32354.97,150182.9,-127.2882,4610.596,147377.8,5752.874,117974.6,78067.88,170855,29805.76,73417.22,44153.81,124705.6,91213.16,161442.7,139136.7,91090.13,149932.8,166551.8,21193.9,137247.9,55421.45,157635.1,-3031.758,77128.41,-14125.61,101625.4,172076.5,-7962.178,49672.87,35267.22,142027.5,48761.8,89799.15,14380.32,118289.5,55436.61,-21967.5,41574.58,11686.56,68112.98,24145.55,134621.4,114525.9,91076.88,82009.95,114121.9,51676.14,48596.99
140.75,49068.52,40815.65,30889.89,141471.8,5581.111,375.7664,161896.4,23097.08,120846.6,74089.79,182998.8,26244.86,83509.33,57483.46,131816.3,92293.67,169439.7,130209.4,90334.71,138728.2,170464.3,55319.08,138177,69335.43,152570.8,6737.736,81831.3,-20902.56,123652,151654.6,-19126.37,32929.17,48138.56,143086.4,48764.38,93522.34,14912.7,116743.8,57408.29,-8545.626,43079.69,5567.705,77631.23,41065.09,142381.5,112856.1,86347.78,73165.3,121105.8,68748.24,39091.33
140.8,60191.95,39666,45785.21,121016.7,9225.51,8771.835,135609.3,21571.92,126989.5,114671.2,178626.6,40985.73,86670.9,34232.69,111008.5,85321.12,146415.5,138034.6,82396.83,133167.4,154687.6,49486.33,130095.2,54426.64,158288.3,-9191.423,84932.73,-7253.414,136976.5,161050.7,-27565.36,43590.48,42846.29,141293.1,75313.31,77797.17,40073.59,114831,56633.55,-3304.35,57778.26,35245,69844.62,42696.98,117782.8,111620.8,96932.16,66391.27,96416.93,72286.12,54684.28
140.85,70507.11,43471.9,27429.78,156617.6,41354.61,16657.3,150546.2,204.6611,140055.9,104331.5,169588.7,52474.91,94735.19,41412.43,96308.58,81928.98,167998.1,164959,62175.74,141818.3,176375.3,62043.79,123468.3,64858.24,142372.6,-28566.98,94524.03,-17865.63,140308.6,174816,-36783.22,41049.19,66727.2,124045.8,79130.09,95866.3,47639.16,84536.93,31774.33,-11900.11,32740.21,41834.16,80458.31,40083.82,106516.7,133431.6,117537.3,76588.21,124052.5,74007.21,61399.54
140.9,47309.01,43471.87,31394.03,159771.8,70401.13,39440.39,154605.5,15654.1,135577.4,60883.93,169432.5,62812.24,85716.08,37445.38,110450.1,102323.9,167792.5,154633.5,71213.81,130098.8,168182.3,48829.36,144308.8,42068.18,172093.8,-26564.67,146074.7,1746.162,130045.3,173597.2,-14560.07,42674.11,58725.59,141669.3,101514.1,106112.1,40166.28,97370.61,60552.99,19268.05,61478.73,21233.86,79708.75,44618.75,120864.9,121878.6,106382,90276.8,130800.9,57168.6,68283.8
140.95,36670.8,49923.03,35286.98,129630.7,46117.16,3426.947,136728.9,-15603.28,107989.4,90970.96,124340,62164.45,50364.53,41791.74,109039.3,98945.82,156437.8,172579.1,85582.98,143528.4,162923.7,63053.24,112340.1,31663.24,115854.4,-25604.87,117453,18089.24,117201.2,146252.8,-30215.09,32776.43,37598.49,131169.6,76765.23,92100.85,52152.08,81500.5,42346.72,-3714.493,66015.62,50416.11,86972.01,23501.1,122485.3,94695.2,95813.27,87760.98,122347.5,84391.5,68951.85
141,31708.91,33682.53,16921.25,95715.98,30362.41,-9200.876,83897.98,-18684.14,116616.3,60205.44,123864,46392.32,47898.48,2321.835,76575.21,64130.13,108936.4,155220.5,60055.9,80066.02,145551.6,62519.99,79393.93,52786.81,103633.3,-15058.63,101320.3,19510.02,110871.5,132232.5,-26005.98,25441.31,2173.581,104783.9,42246.27,76893.57,29138.3,66840.95,29297.14,21659.21,44992.29,40752.23,97391.63,35962.3,94739.21,64655.09,100972.3,58569.56,95497.99,60593.61,89971.75
141.05,25859.06,42516.38,5417.187,79480.63,23256.18,-788.1556,96765.49,-18454.17,119505.4,70081.84,97788.64,50253.45,57932.07,7852.337,71893.4,87291.94,88740.3,150084.1,42025.76,81773.42,106293.7,55975.05,79922.81,49669.89,104630.7,-21348.47,81559.72,19299.22,92338.91,93737.34,-11682.71,31341.44,11553.69,89638.45,41504.8,74599.93,11052.11,66933.38,34736.28,17559.17,45566.81,7550.81,61401.74,43143.14,56830.45,49134.73,79147.3,56777.98,72137.62,52618.02,61207.58
141.1,41595.09,57123.29,-13714.51,68240.27,38272.31,1174.21,75883.95,-14172.75,113793.6,73655.38,113873.4,59470.36,57339.47,30704.58,74727.52,66396.42,96275.12,149007.3,46643.27,70224.81,112147.6,79229.55,73453.54,43474.42,83399.78,-6313.762,80942.56,19686.3,94912.86,119368.5,-26811.4,51224.47,35227.11,77650.09,33072.71,65965.38,6035.823,75372.45,45486.18,23946.23,36647.21,22161.48,67523.8,43219.12,69999.41,49329.4,103737.7,55180.35,92380.49,62145.17,65487.47
141.15,59747.01,67095.38,-14323.33,33091.52,62604.4,16083.54,71880.9,-7013.11,128464.9,61123.71,90623.81,74838.2,35627.42,23814.48,73694.67,45408.71,81222.5,126881.7,66050.36,69617.75,96764.82,74649.91,73620.96,27445.65,101106.9,-1469.392,99828.23,39473.37,114553.5,113992.8,-37101.93,24127.07,39519.82,96902.86,53724.59,74979.43,31626.12,54840.29,48554.6,48168.42,51918.45,18167.93,72028.19,47951.16,69458.59,55158.99,66437.2,63423.6,96016,71508.38,80313.84
141.2,97525.8,82024.02,1144.577,42736.34,77098.73,46877.97,56437.04,-20048.46,155551.7,63795.18,103604,65559.73,86120.87,30595.36,93644.02,84703.23,124050.5,156426.1,77867.99,105192.8,142730.2,90175.3,81689.5,36103.23,105568,-249.8026,136306.8,41374.75,138625.9,145186.6,-41083.48,19823.17,29982.92,118640,51104.65,108996.9,17439.31,94105.65,87844.45,36211.86,48621,33178.14,56353.04,77055.34,99213.91,73591.43,99545.81,87709.72,104402.2,89412.8,96834.11
141.25,85961.63,89036.82,-9455.444,47903.83,54399.77,41362.16,74846.47,-3600.289,160187.2,61418.71,81248.59,86106.77,69743.59,5961.906,83361.8,71096.05,115790.4,170707.3,48639.54,97532.17,129645,94260.12,77090.43,29126.12,130393.6,-11778.29,115707.8,49079.57,126396.3,144426.3,-51373.21,29858.12,13858,119598.1,52949.99,111304.1,21213.5,88414.61,76382,60390.63,73431.65,29153.18,67834.51,77943.77,91137.25,66944.75,105092,93961.88,107115.2,87664.41,92297.59
